,season,name,position,value,value_delta,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
19055,2018-19,Sean Morrison,DEF,47,0.0,0,0,0,2,0,0,0,0,0,0.0,4.0,19.0,11,90,0,0,Cardiff,Burnley,False,-1,4,15:00,0.4222222222222222,2019-04-13
19056,2018-19,Sean Morrison,DEF,47,0.0,3,0,1,0,0,0,0,0,1,0.2,41.0,73.4,33,90,0,0,Cardiff,Brighton,False,1,4,19:45,0.4444444444444444,2019-04-16
19057,2018-19,Sebastian Prödl,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19058,2018-19,Serge Aurier,DEF,57,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Huddersfield,True,1,4,12:30,12.295081967213115,2019-04-13
19059,2018-19,Sergio Agüero,FWD,117,-2.0,0,0,0,0,0,0,0,0,1,14.9,22.0,2.2,7,74,0,0,Man City,Crystal Palace,False,1,4,14:05,8.461538461538462,2019-04-14
19060,2018-19,Sergio Rico,GK,44,0.0,1,0,0,0,1,0,0,0,1,0.0,0.0,10.2,23,90,0,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19061,2018-19,Sergio Romero,GK,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,West Ham,True,1,4,17:30,6.071428571428572,2019-04-13
19062,2018-19,Shane Duffy,DEF,48,1.0,0,0,0,5,0,0,0,0,0,10.9,2.0,25.2,15,90,0,0,Brighton,Bournemouth,True,-1,4,15:00,1.4782608695652175,2019-04-13
19063,2018-19,Shane Duffy,DEF,48,0.0,0,0,0,2,0,0,0,0,0,0.8,31.0,28.8,12,90,0,0,Brighton,Cardiff,True,-1,4,19:45,2.25,2019-04-16
19064,2018-19,Shane Long,FWD,46,0.0,2,0,1,0,0,0,0,0,0,1.2,33.0,31.2,25,29,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19065,2018-19,Shinji Okazaki,FWD,52,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19066,2018-19,Shkodran Mustafi,DEF,54,0.0,2,0,0,0,0,0,0,0,1,3.0,4.0,16.2,26,90,0,0,Arsenal,Watford,False,1,4,20:00,1.4222222222222223,2019-04-15
19067,2018-19,Simon Francis,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brighton,False,1,4,15:00,0.676470588235294,2019-04-13
19068,2018-19,Simon Mignolet,GK,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Chelsea,True,1,4,16:30,3.162650602409639,2019-04-14
19069,2018-19,Sofiane Boufal,MID,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19070,2018-19,Sokratis Papastathopoulos,DEF,51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Watford,False,1,4,20:00,1.4222222222222223,2019-04-15
19071,2018-19,Solomon March,MID,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Bournemouth,True,-1,4,15:00,1.4782608695652175,2019-04-13
19072,2018-19,Solomon March,MID,48,0.0,0,0,0,2,0,0,0,0,0,44.8,13.0,11.8,6,90,0,0,Brighton,Cardiff,True,-1,4,19:45,2.25,2019-04-16
19073,2018-19,Sol Bamba,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Burnley,False,-1,4,15:00,0.4222222222222222,2019-04-13
19074,2018-19,Sol Bamba,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Brighton,False,1,4,19:45,0.4444444444444444,2019-04-16
19075,2018-19,Stefano Okaka,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19076,2018-19,Stefan Johansen,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19077,2018-19,Stephan Lichtsteiner,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Watford,False,1,4,20:00,1.4222222222222223,2019-04-15
19078,2018-19,Stephen Ward,DEF,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Cardiff,True,1,4,15:00,2.368421052631579,2019-04-13
19079,2018-19,Steven Davis,MID,46,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19080,2018-19,Steven Defour,MID,53,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Cardiff,True,1,4,15:00,2.368421052631579,2019-04-13
19081,2018-19,Steve Cook,DEF,43,0.0,1,0,0,0,0,0,0,0,1,0.0,7.0,21.2,27,86,0,0,Bournemouth,Brighton,False,1,4,15:00,0.676470588235294,2019-04-13
19082,2018-19,Steve Mounie,FWD,58,0.0,0,0,0,2,0,0,0,0,0,2.8,8.0,0.0,-2,21,0,0,Huddersfield,Tottenham,False,-1,4,12:30,0.08133333333333333,2019-04-13
19083,2018-19,Stuart Armstrong,MID,51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19084,2018-19,Sullay Kaikai,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Man City,True,-1,4,14:05,0.11818181818181818,2019-04-14
19085,2018-19,Sung-yueng Ki,MID,47,0.0,0,0,0,0,0,0,0,0,1,14.9,0.0,10.0,8,81,1,0,Newcastle,Leicester,False,1,4,20:00,0.288695652173913,2019-04-12
19086,2018-19,Tahith Chong,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,West Ham,True,1,4,17:30,6.071428571428572,2019-04-13
19087,2018-19,Tammy Abraham,FWD,54,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19088,2018-19,Terence Kongolo,DEF,43,0.0,0,0,0,4,0,0,0,0,0,0.8,0.0,23.2,12,90,0,0,Huddersfield,Tottenham,False,-1,4,12:30,0.08133333333333333,2019-04-13
19089,2018-19,Theo Walcott,MID,59,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,7,6,0,0,Everton,Fulham,False,-1,4,15:00,2.857142857142857,2019-04-13
19090,2018-19,Thibaut Courtois,GK,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19091,2018-19,Tiemoué Bakayoko,MID,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19092,2018-19,Timothy Eyoma,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Huddersfield,True,1,4,12:30,12.295081967213115,2019-04-13
19093,2018-19,Timothy Fosu-mensah,DEF,45,0.0,2,0,0,0,0,0,0,0,1,10.8,0.0,14.0,27,65,0,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19094,2018-19,Tim Ream,DEF,42,0.0,1,0,0,0,0,0,0,0,1,0.2,1.0,13.2,18,90,1,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19095,2018-19,Toby Alderweireld,DEF,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Huddersfield,True,1,4,12:30,12.295081967213115,2019-04-13
19096,2018-19,Tomer Hemed,FWD,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Bournemouth,True,-1,4,15:00,1.4782608695652175,2019-04-13
19097,2018-19,Tomer Hemed,FWD,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Cardiff,True,-1,4,19:45,2.25,2019-04-16
19098,2018-19,Tommy Smith,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Tottenham,False,-1,4,12:30,0.08133333333333333,2019-04-13
19099,2018-19,Tom Cairney,MID,46,0.0,2,0,1,0,0,0,0,0,1,32.6,21.0,52.8,36,90,0,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19100,2018-19,Tom Cleverley,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19101,2018-19,Tom Davies,MID,51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Fulham,False,-1,4,15:00,2.857142857142857,2019-04-13
19102,2018-19,Tom Heaton,GK,48,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,10.4,24,90,0,0,Burnley,Cardiff,True,1,4,15:00,2.368421052631579,2019-04-13
19103,2018-19,Tom Ince,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Tottenham,False,-1,4,12:30,0.08133333333333333,2019-04-13
19104,2018-19,Trent Alexander-arnold,DEF,55,0.0,2,0,0,0,0,0,0,0,1,18.8,25.0,26.2,33,90,0,0,Liverpool,Chelsea,True,1,4,16:30,3.162650602409639,2019-04-14
19105,2018-19,Troy Deeney,FWD,59,0.0,0,0,0,1,0,0,0,0,0,11.0,4.0,0.0,-6,10,0,1,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19106,2018-19,Tyias Browning,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Fulham,False,-1,4,15:00,2.857142857142857,2019-04-13
19107,2018-19,Tyreke Johnson,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19108,2018-19,Tyrone Mings,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brighton,False,1,4,15:00,0.676470588235294,2019-04-13
19109,2018-19,Vicente Guaita,GK,42,0.0,0,0,0,3,4,0,0,0,0,0.0,0.0,23.0,17,90,0,0,Crystal Palace,Man City,True,-1,4,14:05,0.11818181818181818,2019-04-14
19110,2018-19,Vicente Iborra,MID,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19111,2018-19,Victor Lindelöf,DEF,50,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,West Ham,True,1,4,17:30,6.071428571428572,2019-04-13
19112,2018-19,Victor Moses,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19113,2018-19,Victor Wanyama,MID,49,0.0,2,0,1,0,0,0,0,0,1,4.5,38.0,45.0,38,90,0,0,Tottenham,Huddersfield,True,1,4,12:30,12.295081967213115,2019-04-13
19114,2018-19,Viktor Gyokeres,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Bournemouth,True,-1,4,15:00,1.4782608695652175,2019-04-13
19115,2018-19,Viktor Gyokeres,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Cardiff,True,-1,4,19:45,2.25,2019-04-16
19116,2018-19,Vincent Kompany,DEF,52,0.0,0,0,0,1,0,0,0,0,0,1.8,2.0,29.0,15,90,0,0,Man City,Crystal Palace,False,1,4,14:05,8.461538461538462,2019-04-14
19117,2018-19,Virgil Van dijk,DEF,66,0.0,2,1,0,0,0,0,0,0,1,11.3,2.0,35.6,38,90,0,0,Liverpool,Chelsea,True,1,4,16:30,3.162650602409639,2019-04-14
19118,2018-19,Víctor Camarasa,MID,45,0.0,0,0,0,2,0,0,0,0,0,33.2,1.0,6.2,9,90,1,0,Cardiff,Burnley,False,-1,4,15:00,0.4222222222222222,2019-04-13
19119,2018-19,Víctor Camarasa,MID,45,0.0,1,1,0,0,0,0,0,0,1,30.3,2.0,23.0,23,90,0,0,Cardiff,Brighton,False,1,4,19:45,0.4444444444444444,2019-04-16
19120,2018-19,Wayne Hennessey,GK,44,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Man City,True,-1,4,14:05,0.11818181818181818,2019-04-14
19121,2018-19,Wesley Hoedt,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19122,2018-19,Wes Morgan,DEF,46,1.0,0,0,0,1,0,0,0,0,0,1.2,0.0,21.2,13,90,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19123,2018-19,Wilfred Ndidi,MID,49,0.0,0,0,0,1,0,0,0,0,0,13.8,1.0,8.8,12,71,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19124,2018-19,Wilfried Zaha,FWD,69,0.0,0,0,0,3,0,0,0,0,0,2.7,37.0,11.2,5,90,0,0,Crystal Palace,Man City,True,-1,4,14:05,0.11818181818181818,2019-04-14
19125,2018-19,Willian Borges da silva,MID,71,0.0,0,0,0,2,0,0,0,0,0,30.2,11.0,19.4,15,90,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19126,2018-19,Willy Boly,DEF,47,0.0,2,0,1,3,0,0,0,0,0,11.8,25.0,64.2,33,90,0,0,Wolves,Southampton,False,-1,4,15:00,0.8666666666666667,2019-04-13
19127,2018-19,Willy Caballero,GK,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19128,2018-19,Will Hughes,MID,49,0.0,0,0,0,1,0,0,0,0,0,15.9,40.0,10.2,6,90,1,0,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19129,2018-19,Will Norris,GK,39,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Southampton,False,-1,4,15:00,0.8666666666666667,2019-04-13
19130,2018-19,Winston Reid,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Man United,False,-1,4,17:30,0.16470588235294117,2019-04-13
19131,2018-19,Xherdan Shaqiri,MID,68,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,2,1,0,0,Liverpool,Chelsea,True,1,4,16:30,3.162650602409639,2019-04-14
19132,2018-19,Yannick Bolasie,MID,58,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Fulham,False,-1,4,15:00,2.857142857142857,2019-04-13
19133,2018-19,Yan Valery,DEF,41,0.0,0,0,0,1,0,0,0,0,0,10.6,0.0,8.6,7,83,0,0,Southampton,Wolves,True,1,4,15:00,1.1538461538461537,2019-04-13
19134,2018-19,Yerry Mina,DEF,54,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Fulham,False,-1,4,15:00,2.857142857142857,2019-04-13
19135,2018-19,Yohan Benalouane,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19136,2018-19,Yoshinori Muto,FWD,56,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Leicester,False,1,4,20:00,0.288695652173913,2019-04-12
19137,2018-19,Younes Kaboul,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Arsenal,True,-1,4,20:00,0.703125,2019-04-15
19138,2018-19,Youri Tielemans,MID,61,0.0,0,0,0,1,0,0,0,0,0,20.8,10.0,11.6,11,90,1,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19139,2018-19,Yves Bissouma,MID,46,0.0,0,0,0,5,0,0,0,0,0,18.4,11.0,7.6,10,90,1,0,Brighton,Bournemouth,True,-1,4,15:00,1.4782608695652175,2019-04-13
19140,2018-19,Yves Bissouma,MID,46,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Cardiff,True,-1,4,19:45,2.25,2019-04-16
19141,2018-19,Zech Medley,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Watford,False,1,4,20:00,1.4222222222222223,2019-04-15
19142,2018-19,Zeze steven Sessegnon,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Everton,True,1,4,15:00,0.35,2019-04-13
19143,2018-19,Álvaro Morata,FWD,84,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,-1,4,16:30,0.3161904761904762,2019-04-14
19144,2018-19,Çaglar Söyüncü,DEF,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Newcastle,True,-1,4,20:00,3.463855421686747,2019-04-12
19145,2018-19,Aaron Cresswell,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Leicester,True,0,4,15:00,0.6969696969696969,2019-04-20
19146,2018-19,Aaron Lennon,MID,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Chelsea,False,0,4,20:00,0.08333333333333333,2019-04-22
19147,2018-19,Aaron Mooy,MID,50,0.0,0,0,0,2,0,0,0,0,0,38.3,20.0,21.0,15,90,0,0,Huddersfield,Watford,True,-1,4,15:00,0.4204545454545454,2019-04-20
19148,2018-19,Aaron Ramsey,MID,71,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Crystal Palace,True,-1,4,16:00,4.248366013071895,2019-04-21
19149,2018-19,Aaron Ramsey,MID,71,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Wolves,False,-1,4,19:45,1.1372549019607843,2019-04-24
19150,2018-19,Aaron Rowe,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Watford,True,-1,4,15:00,0.4204545454545454,2019-04-20
19151,2018-19,Aaron Wan-bissaka,DEF,45,0.0,0,0,0,2,0,0,0,0,0,10.8,2.0,23.6,20,90,0,0,Crystal Palace,Arsenal,False,1,4,16:00,0.2353846153846154,2019-04-21
19152,2018-19,Abd-al-ali morakinyo olaposi Koiki,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Chelsea,False,0,4,20:00,0.08333333333333333,2019-04-22
19153,2018-19,Abdelhamid Sabiri,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Watford,True,-1,4,15:00,0.4204545454545454,2019-04-20
19154,2018-19,Abdoulaye Doucouré,MID,60,1.0,1,1,0,1,0,0,0,0,0,15.3,39.0,17.0,23,90,1,0,Watford,Huddersfield,False,1,4,15:00,2.3783783783783785,2019-04-20
19155,2018-19,Abdoulaye Doucouré,MID,60,0.0,0,0,0,1,0,0,0,0,0,28.0,25.0,16.4,1,90,1,0,Watford,Southampton,True,0,4,19:45,1.511111111111111,2019-04-23
19156,2018-19,Aboubakar Kamara,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Bournemouth,False,1,4,15:00,0.3142857142857143,2019-04-20
19157,2018-19,Adalberto Peñaranda,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Huddersfield,False,1,4,15:00,2.3783783783783785,2019-04-20
19158,2018-19,Adalberto Peñaranda,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Southampton,True,0,4,19:45,1.511111111111111,2019-04-23
19159,2018-19,Adama Diakhaby,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Watford,True,-1,4,15:00,0.4204545454545454,2019-04-20
19160,2018-19,Adama Traoré,MID,51,0.0,0,0,0,0,0,0,0,0,0,10.3,2.0,4.0,5,6,0,0,Wolves,Brighton,True,0,4,15:00,3.4285714285714284,2019-04-20
19161,2018-19,Adama Traoré,MID,51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,4,8,0,0,Wolves,Arsenal,True,1,4,19:45,0.8793103448275862,2019-04-24
19162,2018-19,Adam Lallana,MID,69,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Cardiff,False,1,4,16:00,14.166666666666668,2019-04-21
19163,2018-19,Adam Masina,DEF,43,0.0,0,0,0,1,0,0,0,0,0,1.5,0.0,14.2,12,90,0,0,Watford,Huddersfield,False,1,4,15:00,2.3783783783783785,2019-04-20
19164,2018-19,Adam Masina,DEF,43,0.0,0,0,0,1,0,0,0,0,0,6.3,0.0,15.4,12,90,1,0,Watford,Southampton,True,0,4,19:45,1.511111111111111,2019-04-23
19165,2018-19,Adam Smith,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Fulham,True,-1,4,15:00,3.181818181818182,2019-04-20
19166,2018-19,Ademola Lookman,MID,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Man United,True,1,4,13:30,0.7076923076923076,2019-04-21
19167,2018-19,Adrian Mariappa,DEF,42,0.0,0,0,0,1,0,0,0,0,0,0.1,0.0,16.0,14,90,0,0,Watford,Huddersfield,False,1,4,15:00,2.3783783783783785,2019-04-20
19168,2018-19,Adrian Mariappa,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Southampton,True,0,4,19:45,1.511111111111111,2019-04-23
19169,2018-19,Adrien sebastian Perruchet silva,MID,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Ham,False,0,4,15:00,1.434782608695652,2019-04-20
19170,2018-19,Adrián San miguel del castillo,GK,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Leicester,True,0,4,15:00,0.6969696969696969,2019-04-20
19171,2018-19,Ainsley Maitland-niles,MID,44,0.0,0,0,0,2,0,0,0,0,0,3.4,8.0,17.0,16,45,0,0,Arsenal,Crystal Palace,True,-1,4,16:00,4.248366013071895,2019-04-21
19172,2018-19,Ainsley Maitland-niles,MID,44,0.0,0,0,0,3,0,0,0,0,0,5.0,0.0,8.8,12,90,0,0,Arsenal,Wolves,False,-1,4,19:45,1.1372549019607843,2019-04-24
19173,2018-19,Alberto Moreno,DEF,41,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Cardiff,False,1,4,16:00,14.166666666666668,2019-04-21
19174,2018-19,Aleksandar Mitrovic,FWD,63,0.0,1,0,1,0,0,0,0,0,1,13.3,48.0,31.4,23,90,1,0,Fulham,Bournemouth,False,1,4,15:00,0.3142857142857143,2019-04-20
19175,2018-19,Alexander Sørloth,FWD,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Arsenal,False,1,4,16:00,0.2353846153846154,2019-04-21
19176,2018-19,Alexandre nascimento Costa silva,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Leicester,True,0,4,15:00,0.6969696969696969,2019-04-20
19177,2018-19,Alexandre Lacazette,FWD,94,0.0,1,1,0,3,0,0,0,0,0,28.6,51.0,22.2,21,90,0,0,Arsenal,Crystal Palace,True,-1,4,16:00,4.248366013071895,2019-04-21
19178,2018-19,Alexandre Lacazette,FWD,94,0.0,0,0,0,3,0,0,0,0,0,25.2,30.0,5.8,8,90,0,0,Arsenal,Wolves,False,-1,4,19:45,1.1372549019607843,2019-04-24
19179,2018-19,Alexis Sánchez,MID,100,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Everton,False,-1,4,13:30,1.4130434782608696,2019-04-21
19180,2018-19,Alexis Sánchez,MID,100,0.0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,3,7,0,0,Man United,Man City,True,-1,4,20:00,0.192,2019-04-24
19181,2018-19,Alex Iwobi,MID,54,0.0,0,0,0,2,0,0,0,0,0,4.8,23.0,10.0,3,45,0,0,Arsenal,Crystal Palace,True,-1,4,16:00,4.248366013071895,2019-04-21
19182,2018-19,Alex Iwobi,MID,54,0.0,0,0,0,3,0,0,0,0,0,8.5,12.0,0.8,9,70,0,0,Arsenal,Wolves,False,-1,4,19:45,1.1372549019607843,2019-04-24
19183,2018-19,Alex Mccarthy,GK,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Newcastle,False,-1,4,17:30,0.8225806451612903,2019-04-20
19184,2018-19,Alex Mccarthy,GK,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Watford,False,0,4,19:45,0.6617647058823529,2019-04-23
19185,2018-19,Alex Oxlade-chamberlain,MID,64,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Cardiff,False,1,4,16:00,14.166666666666668,2019-04-21
19186,2018-19,Alex Pritchard,MID,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Watford,True,-1,4,15:00,0.4204545454545454,2019-04-20
19187,2018-19,Alex Smithies,GK,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Liverpool,True,-1,4,16:00,0.07058823529411765,2019-04-21
19188,2018-19,Alfie Jones,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Newcastle,False,-1,4,17:30,0.8225806451612903,2019-04-20
19189,2018-19,Alfie Jones,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Watford,False,0,4,19:45,0.6617647058823529,2019-04-23
19190,2018-19,Alfie Mawson,DEF,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Bournemouth,False,1,4,15:00,0.3142857142857143,2019-04-20
