,season,name,position,value,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
3862,2017-18,Sofiane Feghouli,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Man City,False,-1,12,16:00,0.051428571428571435,2017-12-03
3863,2017-18,Solomon March,MID,50,0,0,0,2,0,0,0,0,0,1.1,0,2.2,4,20,0,0,Brighton,Liverpool,True,-1,12,15:00,0.2,2017-12-02
3864,2017-18,Stefano Okaka,FWD,53,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3865,2017-18,Stephen Kingsley,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3866,2017-18,Stephen Ward,DEF,51,0,0,0,1,0,0,0,0,0,5.8,0,11.4,10,90,0,0,Burnley,Leicester,False,-1,12,15:00,0.366,2017-12-02
3867,2017-18,Steven Berghuis,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3868,2017-18,Steven Davis,MID,51,0,0,0,1,0,0,0,0,0,12.9,4,9.6,15,84,0,0,Southampton,Bournemouth,False,0,12,13:30,1.209205020920502,2017-12-03
3869,2017-18,Steven Defour,MID,55,0,0,0,1,0,0,0,0,0,1.0,7,13.4,14,65,0,0,Burnley,Leicester,False,-1,12,15:00,0.366,2017-12-02
3870,2017-18,Steve Cook,DEF,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Southampton,True,0,12,13:30,0.8269896193771626,2017-12-03
3871,2017-18,Steve Mounie,FWD,57,0,0,0,1,0,0,0,0,0,1.3,0,0.0,1,19,0,0,Huddersfield,Everton,False,-1,12,15:00,0.31272727272727274,2017-12-02
3872,2017-18,Steve Sidwell,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,12,15:00,0.2,2017-12-02
3873,2017-18,Stuart Taylor,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Bournemouth,False,0,12,13:30,1.209205020920502,2017-12-03
3874,2017-18,Sullay Kaikai,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,West Brom,False,0,12,15:00,0.78125,2017-12-02
3875,2017-18,Sung-yueng Ki,MID,49,0,0,0,2,0,0,0,0,0,3.5,7,12.8,12,90,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3876,2017-18,Tammy Abraham,FWD,59,0,0,0,2,0,0,0,0,0,1.6,2,2.2,7,90,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3877,2017-18,Tashan Oakley-boothe,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Watford,False,0,12,15:00,2.9069767441860463,2017-12-02
3878,2017-18,Theo Walcott,MID,71,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Man United,True,-1,12,17:30,1.2,2017-12-02
3879,2017-18,Thibaut Courtois,GK,54,0,0,0,1,1,0,0,0,0,0.0,0,6.6,10,90,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3880,2017-18,Thomas Edwards,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Swansea,True,1,12,15:00,2.307692307692308,2017-12-02
3881,2017-18,Tiemoué Bakayoko,MID,51,0,0,0,0,0,0,0,0,0,1.1,0,2.2,2,12,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3882,2017-18,Timothy Fosu-mensah,DEF,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,West Brom,False,0,12,15:00,0.78125,2017-12-02
3883,2017-18,Tim Krul,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,12,15:00,0.2,2017-12-02
3884,2017-18,Toby Alderweireld,DEF,59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Watford,False,0,12,15:00,2.9069767441860463,2017-12-02
3885,2017-18,Tomer Hemed,FWD,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,12,15:00,0.2,2017-12-02
3886,2017-18,Tommy Smith,DEF,48,0,0,0,2,0,0,0,0,0,2.8,7,10.4,10,90,0,0,Huddersfield,Everton,False,-1,12,15:00,0.31272727272727274,2017-12-02
3887,2017-18,Tom Carroll,MID,45,0,0,0,0,0,0,0,0,0,11.4,0,5.8,6,17,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3888,2017-18,Tom Cleverley,MID,50,1,1,0,1,0,0,0,0,0,28.2,2,30.0,17,87,1,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3889,2017-18,Tom Davies,MID,52,0,0,0,0,0,0,0,0,1,4.8,0,4.0,7,65,1,0,Everton,Huddersfield,True,1,12,15:00,3.197674418604651,2017-12-02
3890,2017-18,Tom Heaton,GK,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Leicester,False,-1,12,15:00,0.366,2017-12-02
3891,2017-18,Tom Ince,MID,56,0,0,0,2,0,0,0,0,0,9.3,7,1.4,8,90,0,0,Huddersfield,Everton,False,-1,12,15:00,0.31272727272727274,2017-12-02
3892,2017-18,Trent Alexander-arnold,DEF,42,0,0,0,1,0,0,0,0,0,15.8,0,19.6,16,90,0,0,Liverpool,Brighton,False,1,12,15:00,5.0,2017-12-02
3893,2017-18,Troy Deeney,FWD,63,0,0,0,1,0,0,0,0,0,15.8,6,9.6,5,90,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3894,2017-18,Tyrone Mings,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Southampton,True,0,12,13:30,0.8269896193771626,2017-12-03
3895,2017-18,Uwe Hünemeier,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,12,15:00,0.2,2017-12-02
3896,2017-18,Valon Behrami,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3897,2017-18,Vicente Iborra,MID,58,1,0,0,0,0,0,0,0,1,11.4,0,9.0,8,90,0,0,Leicester,Burnley,True,1,12,15:00,2.73224043715847,2017-12-02
3898,2017-18,Victor Lindelöf,DEF,49,0,0,0,1,0,0,0,0,0,0.1,0,41.6,15,90,0,0,Man United,Arsenal,False,1,12,17:30,0.8333333333333334,2017-12-02
3899,2017-18,Victor Moses,DEF,64,2,2,0,1,0,0,0,0,0,18.2,73,32.2,37,90,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3900,2017-18,Victor Wanyama,MID,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Watford,False,0,12,15:00,2.9069767441860463,2017-12-02
3901,2017-18,Vincent Janssen,FWD,74,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Watford,False,0,12,15:00,2.9069767441860463,2017-12-02
3902,2017-18,Vincent Kompany,DEF,58,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,West Ham,True,1,12,16:00,19.444444444444443,2017-12-03
3903,2017-18,Virgil Van dijk,DEF,54,1,0,0,1,0,0,0,0,0,0.2,8,33.6,22,90,0,0,Southampton,Bournemouth,False,0,12,13:30,1.209205020920502,2017-12-03
3904,2017-18,Wayne Hennessey,GK,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,West Brom,False,0,12,15:00,0.78125,2017-12-02
3905,2017-18,Wayne Rooney,FWD,73,1,1,0,0,0,0,0,0,1,16.1,10,18.6,20,79,0,0,Everton,Huddersfield,True,1,12,15:00,3.197674418604651,2017-12-02
3906,2017-18,Wayne Routledge,MID,52,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3907,2017-18,Wesley Hoedt,DEF,50,0,0,0,1,0,0,0,0,0,3.9,0,20.4,15,90,0,0,Southampton,Bournemouth,False,0,12,13:30,1.209205020920502,2017-12-03
3908,2017-18,Wes Morgan,DEF,45,2,0,0,0,0,0,0,0,1,10.4,2,9.4,26,90,0,0,Leicester,Burnley,True,1,12,15:00,2.73224043715847,2017-12-02
3909,2017-18,Wilfred Ndidi,MID,49,1,0,0,0,0,0,0,0,1,22.6,9,19.0,16,90,0,0,Leicester,Burnley,True,1,12,15:00,2.73224043715847,2017-12-02
3910,2017-18,Wilfried Bony,FWD,57,1,0,1,2,0,0,0,0,0,3.8,60,29.2,27,90,0,0,Swansea,Stoke,False,-1,12,15:00,0.43333333333333335,2017-12-02
3911,2017-18,Wilfried Zaha,MID,69,1,0,0,0,0,0,0,0,1,15.3,44,9.0,10,90,0,0,Crystal Palace,West Brom,False,0,12,15:00,0.78125,2017-12-02
3912,2017-18,Willian Borges da silva,MID,67,0,0,0,0,0,0,0,0,0,2.9,0,1.4,3,12,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3913,2017-18,Willy Caballero,GK,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3914,2017-18,Will Hughes,MID,46,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3915,2017-18,Winston Reid,DEF,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Man City,False,-1,12,16:00,0.051428571428571435,2017-12-03
3916,2017-18,Xherdan Shaqiri,MID,61,2,0,1,1,0,0,0,0,0,41.3,32,42.2,32,90,1,0,Stoke,Swansea,True,1,12,15:00,2.307692307692308,2017-12-02
3917,2017-18,Yannick Bolasie,MID,64,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Huddersfield,True,1,12,15:00,3.197674418604651,2017-12-02
3918,2017-18,Yoan Gouffran,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Chelsea,False,-1,12,12:30,0.08333333333333333,2017-12-02
3919,2017-18,Yohan Benalouane,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Burnley,True,1,12,15:00,2.73224043715847,2017-12-02
3920,2017-18,Yohan Cabaye,MID,54,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,West Brom,False,0,12,15:00,0.78125,2017-12-02
3921,2017-18,Younes Kaboul,DEF,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Tottenham,True,0,12,15:00,0.344,2017-12-02
3922,2017-18,Zlatan Ibrahimovic,FWD,99,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Arsenal,False,1,12,17:30,0.8333333333333334,2017-12-02
3923,2017-18,Álvaro Morata,FWD,107,2,0,1,1,0,0,0,0,0,35.6,55,44.4,40,90,0,0,Chelsea,Newcastle,True,1,12,12:30,12.0,2017-12-02
3924,2017-18,Aaron Cresswell,DEF,50,1,0,0,0,0,0,0,0,1,11.3,0,18.6,22,90,1,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3925,2017-18,Aaron Lennon,MID,54,0,0,0,0,0,0,0,0,0,0.9,0,1.0,2,45,0,0,Everton,Liverpool,False,0,12,14:15,0.11818181818181818,2017-12-10
3926,2017-18,Aaron Mooy,MID,54,1,0,0,0,0,0,0,0,1,33.5,20,16.8,14,90,0,0,Huddersfield,Brighton,True,1,12,15:00,1.111111111111111,2017-12-09
3927,2017-18,Aaron Ramsdale,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3928,2017-18,Aaron Ramsey,MID,72,0,0,0,1,0,0,0,0,0,6.8,58,14.2,12,90,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
3929,2017-18,Abdelhamid Sabiri,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Brighton,True,1,12,15:00,1.111111111111111,2017-12-09
3930,2017-18,Abdoulaye Doucouré,MID,54,0,0,0,1,0,0,0,0,0,2.0,18,9.4,9,90,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
3931,2017-18,Adam Federici,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3932,2017-18,Adam Lallana,MID,73,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Everton,True,0,12,14:15,8.461538461538462,2017-12-10
3933,2017-18,Adam Legzdins,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Watford,True,1,12,15:00,1.1538461538461537,2017-12-09
3934,2017-18,Adam Smith,DEF,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3935,2017-18,Ademola Lookman,MID,51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Liverpool,False,0,12,14:15,0.11818181818181818,2017-12-10
3936,2017-18,Adrian Mariappa,DEF,41,0,0,0,1,0,0,0,0,0,0.0,4,27.4,11,90,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
3937,2017-18,Adrián San miguel del castillo,GK,43,1,0,0,0,2,0,0,0,1,0.0,0,13.2,23,90,1,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3938,2017-18,Ahmed el-sayed Hegazi,DEF,45,0,0,0,1,0,0,0,0,0,0.0,1,20.4,10,90,0,0,West Brom,Swansea,False,-1,12,15:00,0.9,2017-12-09
3939,2017-18,Ahmed Musa,MID,62,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Newcastle,False,1,12,17:30,0.9065743944636678,2017-12-09
3940,2017-18,Ainsley Maitland-niles,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
3941,2017-18,Alberto Moreno,DEF,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Everton,True,0,12,14:15,8.461538461538462,2017-12-10
3942,2017-18,Aleksandar Dragovic,DEF,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Newcastle,False,1,12,17:30,0.9065743944636678,2017-12-09
3943,2017-18,Aleksandar Kolarov,DEF,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Man United,False,1,12,16:30,1.5066666666666668,2017-12-10
3944,2017-18,Aleksandar Mitrovic,FWD,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,2,0,0,Newcastle,Leicester,True,-1,12,17:30,1.1030534351145038,2017-12-09
3945,2017-18,Alexandre Lacazette,FWD,103,0,0,0,1,0,0,0,0,0,18.1,35,8.6,1,71,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
3946,2017-18,Alexis Sánchez,MID,118,1,1,0,1,0,0,0,0,0,46.6,17,30.8,15,90,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
3947,2017-18,Alex Iwobi,MID,51,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
3948,2017-18,Alex Mccarthy,GK,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Arsenal,True,0,12,12:00,0.4875,2017-12-10
3949,2017-18,Alex Oxlade-chamberlain,MID,57,0,0,0,1,0,0,0,0,0,21.3,6,2.4,11,77,0,0,Liverpool,Everton,True,0,12,14:15,8.461538461538462,2017-12-10
3950,2017-18,Alex Palmer,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Swansea,False,-1,12,15:00,0.9,2017-12-09
3951,2017-18,Alfie Mawson,DEF,50,2,0,0,0,0,0,0,0,1,10.3,13,20.2,29,90,0,0,Swansea,West Brom,True,1,12,15:00,1.111111111111111,2017-12-09
3952,2017-18,Alfie Whiteman,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Stoke,True,1,12,15:00,8.59375,2017-12-09
3953,2017-18,Allan-roméo Nyom,DEF,49,0,0,0,1,0,0,0,0,0,10.8,2,19.0,10,90,0,0,West Brom,Swansea,False,-1,12,15:00,0.9,2017-12-09
3954,2017-18,Anders Lindegaard,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Watford,True,1,12,15:00,1.1538461538461537,2017-12-09
3955,2017-18,Ander Herrera,MID,51,0,0,0,2,0,0,0,0,0,16.6,0,14.0,9,81,1,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3956,2017-18,Andreas Christensen,DEF,55,0,0,0,1,0,0,0,0,0,2.3,18,27.0,21,90,0,0,Chelsea,West Ham,False,-1,12,12:30,5.0,2017-12-09
3957,2017-18,Andreas Pereira,MID,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3958,2017-18,Andrew Robertson,DEF,46,0,0,0,1,0,0,0,0,0,25.0,5,10.2,15,90,0,0,Liverpool,Everton,True,0,12,14:15,8.461538461538462,2017-12-10
3959,2017-18,Andrew Surman,MID,48,1,1,0,2,0,0,0,0,0,33.5,3,32.6,26,90,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3960,2017-18,Andre Gray,FWD,63,0,0,0,0,0,0,0,0,0,0.0,2,0.0,3,11,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
3961,2017-18,Andros Townsend,MID,57,0,0,0,2,0,0,0,0,0,30.3,51,13.8,11,77,0,0,Crystal Palace,Bournemouth,True,0,12,15:00,1.9607843137254901,2017-12-09
3962,2017-18,André Ayew,MID,69,0,0,0,0,0,0,0,0,0,0.0,0,4.2,6,11,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3963,2017-18,André Carrillo,MID,55,0,0,0,1,0,0,0,0,0,35.3,12,10.0,18,78,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
3964,2017-18,Andy Carroll,FWD,59,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3965,2017-18,Andy King,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Newcastle,False,1,12,17:30,0.9065743944636678,2017-12-09
3966,2017-18,Angelo Ogbonna,DEF,43,2,0,0,0,0,0,0,0,1,10.3,2,37.2,31,90,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3967,2017-18,Angel Rangel,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,West Brom,True,1,12,15:00,1.111111111111111,2017-12-09
3968,2017-18,Anthony Knockaert,MID,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Huddersfield,False,-1,12,15:00,0.9,2017-12-09
3969,2017-18,Anthony Martial,MID,80,0,0,0,2,0,0,0,0,0,12.7,9,12.0,11,90,0,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3970,2017-18,Antonio Martinez lopez,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3971,2017-18,Antonio Rüdiger,DEF,58,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,West Ham,False,-1,12,12:30,5.0,2017-12-09
3972,2017-18,Antonio Valencia,DEF,68,0,0,0,2,0,0,0,0,0,4.8,0,17.0,14,90,0,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3973,2017-18,Arthur Masuaku,DEF,44,1,0,0,0,0,0,0,0,1,2.8,3,23.8,25,90,1,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3974,2017-18,Artur Boruc,GK,42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3975,2017-18,Ashley Barnes,FWD,52,0,0,0,0,0,0,0,0,0,0.0,2,1.0,0,30,0,0,Burnley,Watford,True,1,12,15:00,1.1538461538461537,2017-12-09
3976,2017-18,Ashley Fletcher,FWD,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3977,2017-18,Ashley Westwood,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,1,0,0,Burnley,Watford,True,1,12,15:00,1.1538461538461537,2017-12-09
3978,2017-18,Ashley Williams,DEF,52,0,0,0,1,0,0,0,0,0,0.1,0,31.2,13,90,0,0,Everton,Liverpool,False,0,12,14:15,0.11818181818181818,2017-12-10
3979,2017-18,Ashley Young,MID,51,0,0,0,2,0,0,0,0,0,11.3,0,19.0,19,90,1,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3980,2017-18,Asmir Begovic,GK,45,2,0,0,2,6,0,0,1,0,0.0,0,55.0,27,90,1,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3981,2017-18,Axel Tuanzebe,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Man City,True,-1,12,16:30,0.663716814159292,2017-12-10
3982,2017-18,Ayoze Pérez,FWD,53,0,0,0,1,0,1,0,0,0,0.1,2,3.8,1,19,0,0,Newcastle,Leicester,True,-1,12,17:30,1.1030534351145038,2017-12-09
3983,2017-18,Bakary Sako,MID,49,0,0,0,0,0,0,0,0,0,0.5,0,2.6,5,12,0,0,Crystal Palace,Bournemouth,True,0,12,15:00,1.9607843137254901,2017-12-09
3984,2017-18,Bamidele Alli,MID,91,1,1,0,0,0,0,0,0,1,16.3,6,20.4,14,66,0,0,Tottenham,Stoke,True,1,12,15:00,8.59375,2017-12-09
3985,2017-18,Benik Afobe,FWD,57,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,3,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
3986,2017-18,Beni Baningime,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Liverpool,False,0,12,14:15,0.11818181818181818,2017-12-10
3987,2017-18,Benjamin Chilwell,DEF,43,0,0,0,2,0,0,0,0,0,19.0,10,15.8,19,90,0,0,Leicester,Newcastle,False,1,12,17:30,0.9065743944636678,2017-12-09
3988,2017-18,Benjamin Mendy,DEF,63,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Man United,False,1,12,16:30,1.5066666666666668,2017-12-10
3989,2017-18,Ben Davies,DEF,56,1,1,0,1,0,0,0,0,0,41.2,3,31.2,27,90,0,0,Tottenham,Stoke,True,1,12,15:00,8.59375,2017-12-09
3990,2017-18,Ben Foster,GK,44,0,0,0,1,2,0,0,0,0,0.0,0,18.8,12,90,0,0,West Brom,Swansea,False,-1,12,15:00,0.9,2017-12-09
3991,2017-18,Ben Hamer,GK,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Newcastle,False,1,12,17:30,0.9065743944636678,2017-12-09
3992,2017-18,Ben Johnson,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Chelsea,True,1,12,12:30,0.2,2017-12-09
3993,2017-18,Ben Mee,DEF,48,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Watford,True,1,12,15:00,1.1538461538461537,2017-12-09
3994,2017-18,Ben Watson,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
3995,2017-18,Ben Woodburn,MID,43,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Everton,True,0,12,14:15,8.461538461538462,2017-12-10
3996,2017-18,Beram Kayal,MID,44,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Huddersfield,False,-1,12,15:00,0.9,2017-12-09
3997,2017-18,Bernardo mota Veiga de carvalho e silva,MID,74,0,0,0,0,0,0,0,0,0,1.0,35,3.0,2,2,0,0,Man City,Man United,False,1,12,16:30,1.5066666666666668,2017-12-10
3998,2017-18,Boaz Myhill,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Swansea,False,-1,12,15:00,0.9,2017-12-09
3999,2017-18,Bojan Krkic perez,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Tottenham,False,-1,12,15:00,0.11636363636363636,2017-12-09
4000,2017-18,Bradley Smith,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
4001,2017-18,Brahim Diaz,MID,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Man United,False,1,12,16:30,1.5066666666666668,2017-12-10
4002,2017-18,Brandon Mason,DEF,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Burnley,False,-1,12,15:00,0.8666666666666667,2017-12-09
4003,2017-18,Bruno Martins indi,DEF,49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Tottenham,False,-1,12,15:00,0.11636363636363636,2017-12-09
4004,2017-18,Bruno Saltor grau,DEF,45,0,0,0,2,0,0,0,0,0,1.6,0,27.6,19,90,0,0,Brighton,Huddersfield,False,-1,12,15:00,0.9,2017-12-09
4005,2017-18,Callum Wilson,FWD,60,0,0,0,0,0,0,0,0,0,0.3,18,5.2,8,10,0,0,Bournemouth,Crystal Palace,False,0,12,15:00,0.51,2017-12-09
4006,2017-18,Calum Chambers,DEF,47,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
4007,2017-18,Cameron Carter-vickers,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Stoke,True,1,12,15:00,8.59375,2017-12-09
4008,2017-18,Carl Jenkinson,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Southampton,False,0,12,12:00,2.0512820512820515,2017-12-10
